,table_len,seed,is_correct,first_or_last_match,out,gold,func(n),earliest_layer
1282,6,9,False,Match_First_Digit_False_Task,g,e,32,18
1283,6,9,False,Match_First_Digit_False_Task,g,e,33,17
1284,6,9,False,Match_First_Digit_False_Task,g,e,34,18
1285,6,9,False,Match_First_Digit_False_Task,g,e,35,18
1286,6,9,False,Match_First_Digit_False_Task,g,e,36,18
1287,6,9,False,Match_First_Digit_False_Task,g,e,37,17
1288,6,9,False,Match_First_Digit_False_Task,g,e,38,17
1289,6,9,False,Match_First_Digit_False_Task,g,e,39,18
1290,6,9,False,Match_First_Digit_False_Task,f,e,40,18
1291,6,9,False,Match_First_Digit_False_Task,f,e,41,18
1292,6,9,False,Match_First_Digit_False_Task,f,e,42,18
1293,6,9,False,Match_First_Digit_False_Task,f,e,43,18
1294,6,9,False,Match_First_Digit_False_Task,f,e,44,18
1295,6,9,True,NA,e,e,45,21
1296,6,9,False,Match_First_Digit_False_Task,f,e,46,18
1297,6,9,False,Match_First_Digit_False_Task,f,e,47,18
1298,6,9,False,Match_First_Digit_False_Task,f,e,48,18
1299,6,9,False,Match_First_Digit_False_Task,f,e,49,18
1300,6,10,True,NA,g,g,0,18
1301,6,10,True,NA,b,b,1,18
1302,6,10,True,NA,f,f,2,18
1303,6,10,True,NA,c,c,3,18
1304,6,10,True,NA,d,d,4,10
1305,6,10,True,NA,a,a,5,10
1306,6,10,True,NA,e,e,6,18
1307,6,10,True,NA,e,e,7,18
1308,6,10,True,NA,e,e,8,19
1309,6,10,True,NA,e,e,9,18
1310,6,10,True,NA,e,e,10,20
1311,6,10,True,NA,e,e,11,21
1312,6,10,True,NA,e,e,12,21
1313,6,10,True,NA,e,e,13,21
1314,6,10,True,NA,e,e,14,21
1315,6,10,True,NA,e,e,15,21
1316,6,10,True,NA,e,e,16,21
1317,6,10,True,NA,e,e,17,23
1318,6,10,True,NA,e,e,18,24
1319,6,10,True,NA,e,e,19,25
1320,6,10,True,NA,e,e,20,21
1321,6,10,True,NA,e,e,21,21
1322,6,10,True,NA,e,e,22,21
1323,6,10,True,NA,e,e,23,21
1324,6,10,True,NA,e,e,24,22
1325,6,10,True,NA,e,e,25,21
1326,6,10,True,NA,e,e,26,21
1327,6,10,True,NA,e,e,27,21
1328,6,10,False,Match_First_Digit_False_Task,f,e,28,18
1329,6,10,True,NA,e,e,29,21
1330,6,10,False,Match_First_Digit_False_Task,c,e,30,18
1331,6,10,False,Match_First_Digit_False_Task,c,e,31,18
1332,6,10,False,Match_First_Digit_False_Task,c,e,32,18
1333,6,10,False,Match_First_Digit_False_Task,c,e,33,18
1334,6,10,False,Match_First_Digit_False_Task,c,e,34,18
1335,6,10,False,Match_First_Digit_False_Task,c,e,35,18
1336,6,10,False,Match_First_Digit_False_Task,c,e,36,18
1337,6,10,False,Match_First_Digit_False_Task,c,e,37,18
1338,6,10,False,Match_First_Digit_False_Task,c,e,38,18
1339,6,10,False,Match_First_Digit_False_Task,c,e,39,18
1340,6,10,False,Match_First_Digit_False_Task,d,e,40,10
1341,6,10,False,Match_First_Digit_False_Task,d,e,41,10
1342,6,10,False,Match_First_Digit_False_Task,d,e,42,10
1343,6,10,False,Match_First_Digit_False_Task,d,e,43,10
1344,6,10,False,Match_First_Digit_False_Task,d,e,44,10
1345,6,10,True,NA,e,e,45,21
1346,6,10,False,Neither_False_Task,a,e,46,10
1347,6,10,False,Match_First_Digit_False_Task,d,e,47,10
1348,6,10,False,Match_First_Digit_False_Task,d,e,48,10
1349,6,10,False,Match_First_Digit_False_Task,d,e,49,10
1350,6,11,True,NA,a,a,0,10
1351,6,11,True,NA,b,b,1,18
1352,6,11,True,NA,f,f,2,18
1353,6,11,True,NA,g,g,3,16
1354,6,11,True,NA,e,e,4,18
1355,6,11,True,NA,d,d,5,16
1356,6,11,True,NA,c,c,6,18
1357,6,11,True,NA,c,c,7,18
1358,6,11,True,NA,c,c,8,18
1359,6,11,True,NA,c,c,9,18
1360,6,11,True,NA,c,c,10,18
1361,6,11,True,NA,c,c,11,17
1362,6,11,True,NA,c,c,12,18
1363,6,11,True,NA,c,c,13,18
1364,6,11,True,NA,c,c,14,18
1365,6,11,True,NA,c,c,15,18
1366,6,11,True,NA,c,c,16,17
1367,6,11,True,NA,c,c,17,17
1368,6,11,True,NA,c,c,18,18
1369,6,11,True,NA,c,c,19,18
1370,6,11,True,NA,c,c,20,18
1371,6,11,True,NA,c,c,21,18
1372,6,11,True,NA,c,c,22,18
1373,6,11,True,NA,c,c,23,18
1374,6,11,True,NA,c,c,24,18
1375,6,11,True,NA,c,c,25,18
1376,6,11,True,NA,c,c,26,18
1377,6,11,True,NA,c,c,27,18
1378,6,11,False,Match_First_Digit_False_Task,f,c,28,18
1379,6,11,True,NA,c,c,29,18
1380,6,11,False,Match_First_Digit_False_Task,g,c,30,17
1381,6,11,False,Match_First_Digit_False_Task,g,c,31,18
1382,6,11,False,Match_First_Digit_False_Task,g,c,32,18
1383,6,11,True,NA,c,c,33,18
1384,6,11,False,Match_First_Digit_False_Task,g,c,34,18
1385,6,11,False,Match_First_Digit_False_Task,g,c,35,17
1386,6,11,False,Match_First_Digit_False_Task,g,c,36,18
1387,6,11,False,Match_First_Digit_False_Task,g,c,37,17
1388,6,11,False,Match_First_Digit_False_Task,g,c,38,17
1389,6,11,False,Match_First_Digit_False_Task,g,c,39,17
1390,6,11,False,Match_First_Digit_False_Task,e,c,40,21
1391,6,11,False,Neither_False_Task,g,c,41,17
1392,6,11,False,Match_First_Digit_False_Task,e,c,42,21
1393,6,11,False,Match_Last_Digit_False_Task,g,c,43,17
1394,6,11,False,Match_First_Digit_False_Task,e,c,44,21
1395,6,11,False,Match_First_Digit_False_Task,e,c,45,21
1396,6,11,False,Match_First_Digit_False_Task,e,c,46,21
1397,6,11,False,Match_First_Digit_False_Task,e,c,47,21
1398,6,11,False,Match_First_Digit_False_Task,e,c,48,21
1399,6,11,False,Match_First_Digit_False_Task,e,c,49,22
1400,6,12,True,NA,f,f,0,18
1401,6,12,True,NA,e,e,1,18
1402,6,12,True,NA,d,d,2,15
1403,6,12,True,NA,c,c,3,18
1404,6,12,True,NA,g,g,4,18
1405,6,12,True,NA,a,a,5,10
1406,6,12,True,NA,b,b,6,18
1407,6,12,True,NA,b,b,7,18
1408,6,12,True,NA,b,b,8,18
1409,6,12,True,NA,b,b,9,18
1410,6,12,True,NA,b,b,10,18
1411,6,12,True,NA,b,b,11,18
1412,6,12,True,NA,b,b,12,18
1413,6,12,False,Neither_False_Task,a,b,13,10
1414,6,12,True,NA,b,b,14,18
1415,6,12,False,Match_Last_Digit_False_Task,a,b,15,10
1416,6,12,False,Neither_False_Task,a,b,16,10
1417,6,12,True,NA,b,b,17,18
1418,6,12,False,Neither_False_Task,a,b,18,10
1419,6,12,True,NA,b,b,19,18
1420,6,12,True,NA,b,b,20,18
1421,6,12,True,NA,b,b,21,18
1422,6,12,True,NA,b,b,22,18
1423,6,12,True,NA,b,b,23,18
1424,6,12,False,Neither_False_Task,a,b,24,10
1425,6,12,False,Match_Last_Digit_False_Task,a,b,25,10
1426,6,12,False,Neither_False_Task,a,b,26,10
1427,6,12,False,Neither_False_Task,a,b,27,10
1428,6,12,False,Neither_False_Task,a,b,28,10
1429,6,12,True,NA,b,b,29,18
1430,6,12,False,Match_First_Digit_False_Task,c,b,30,18
1431,6,12,False,Match_First_Digit_False_Task,c,b,31,18
1432,6,12,False,Match_First_Digit_False_Task,c,b,32,18
1433,6,12,False,Neither_False_Task,a,b,33,10
1434,6,12,False,Neither_False_Task,a,b,34,10
1435,6,12,False,Match_Last_Digit_False_Task,a,b,35,10
1436,6,12,False,Match_First_Digit_False_Task,c,b,36,18
1437,6,12,False,Neither_False_Task,a,b,37,10
1438,6,12,False,Match_First_Digit_False_Task,c,b,38,18
1439,6,12,False,Neither_False_Task,a,b,39,10
1440,6,12,False,Match_First_Digit_False_Task,g,b,40,18
1441,6,12,False,Match_First_Digit_False_Task,g,b,41,18
1442,6,12,False,Match_First_Digit_False_Task,g,b,42,18
1443,6,12,False,Match_First_Digit_False_Task,g,b,43,18
1444,6,12,False,Match_First_Digit_False_Task,g,b,44,18
1445,6,12,False,Match_First_Digit_False_Task,g,b,45,18
1446,6,12,False,Match_First_Digit_False_Task,g,b,46,18
1447,6,12,False,Match_First_Digit_False_Task,g,b,47,18
1448,6,12,False,Match_First_Digit_False_Task,g,b,48,18
1449,6,12,False,Match_First_Digit_False_Task,g,b,49,18
1450,6,13,True,NA,a,a,0,10
1451,6,13,True,NA,f,f,1,18
1452,6,13,True,NA,g,g,2,18
1453,6,13,True,NA,c,c,3,18
1454,6,13,True,NA,e,e,4,18
1455,6,13,True,NA,b,b,5,18
1456,6,13,True,NA,d,d,6,17
1457,6,13,True,NA,d,d,7,12
1458,6,13,True,NA,d,d,8,12
1459,6,13,True,NA,d,d,9,12
1460,6,13,True,NA,d,d,10,12
1461,6,13,True,NA,d,d,11,12
1462,6,13,True,NA,d,d,12,12
1463,6,13,True,NA,d,d,13,12
1464,6,13,True,NA,d,d,14,12
1465,6,13,False,Match_First_Digit_False_Task,f,d,15,24
1466,6,13,True,NA,d,d,16,12
1467,6,13,True,NA,d,d,17,12
1468,6,13,True,NA,d,d,18,12
1469,6,13,True,NA,d,d,19,12
1470,6,13,True,NA,d,d,20,12
1471,6,13,True,NA,d,d,21,12
1472,6,13,True,NA,d,d,22,12
1473,6,13,True,NA,d,d,23,12
1474,6,13,True,NA,d,d,24,12
1475,6,13,False,Match_First_Digit_False_Task,g,d,25,18
1476,6,13,True,NA,d,d,26,17
1477,6,13,True,NA,d,d,27,12
1478,6,13,False,Match_First_Digit_False_Task,g,d,28,18
1479,6,13,True,NA,d,d,29,12
1480,6,13,False,Match_First_Digit_False_Task,c,d,30,18
1481,6,13,False,Match_First_Digit_False_Task,c,d,31,18
1482,6,13,False,Match_First_Digit_False_Task,c,d,32,18
1483,6,13,True,NA,d,d,33,12
1484,6,13,True,NA,d,d,34,12
1485,6,13,False,Match_First_Digit_False_Task,c,d,35,18
1486,6,13,False,Match_First_Digit_False_Task,c,d,36,18
1487,6,13,False,Match_First_Digit_False_Task,c,d,37,18
1488,6,13,False,Match_First_Digit_False_Task,c,d,38,18
1489,6,13,False,Match_First_Digit_False_Task,c,d,39,18
1490,6,13,False,Match_First_Digit_False_Task,e,d,40,18
1491,6,13,False,Match_First_Digit_False_Task,e,d,41,21
1492,6,13,False,Match_First_Digit_False_Task,e,d,42,18
1493,6,13,True,NA,d,d,43,12
1494,6,13,True,NA,d,d,44,12
1495,6,13,False,Match_First_Digit_False_Task,e,d,45,18
1496,6,13,False,Match_First_Digit_False_Task,e,d,46,19
1497,6,13,True,NA,d,d,47,12
1498,6,13,False,Match_First_Digit_False_Task,e,d,48,18
1499,6,13,False,Match_First_Digit_False_Task,e,d,49,18
1500,6,14,True,NA,f,f,0,18
1501,6,14,True,NA,d,d,1,12
1502,6,14,True,NA,b,b,2,18
1503,6,14,True,NA,c,c,3,18
1504,6,14,True,NA,a,a,4,10
1505,6,14,True,NA,e,e,5,18
1506,6,14,True,NA,g,g,6,18
1507,6,14,True,NA,g,g,7,18
1508,6,14,True,NA,g,g,8,18
1509,6,14,True,NA,g,g,9,18
1510,6,14,True,NA,g,g,10,18
1511,6,14,True,NA,g,g,11,18
1512,6,14,True,NA,g,g,12,18
1513,6,14,True,NA,g,g,13,18
1514,6,14,True,NA,g,g,14,18
1515,6,14,True,NA,g,g,15,18
1516,6,14,True,NA,g,g,16,18
1517,6,14,True,NA,g,g,17,18
1518,6,14,True,NA,g,g,18,18
1519,6,14,True,NA,g,g,19,18
1520,6,14,True,NA,g,g,20,18
1521,6,14,True,NA,g,g,21,18
1522,6,14,True,NA,g,g,22,18
1523,6,14,True,NA,g,g,23,18
1524,6,14,False,Neither_False_Task,f,g,24,18
1525,6,14,True,NA,g,g,25,18
1526,6,14,True,NA,g,g,26,18
1527,6,14,True,NA,g,g,27,18
1528,6,14,True,NA,g,g,28,18
1529,6,14,True,NA,g,g,29,18
1530,6,14,False,Match_First_Digit_False_Task,c,g,30,18
1531,6,14,False,Match_First_Digit_False_Task,c,g,31,18
1532,6,14,False,Match_First_Digit_False_Task,c,g,32,18
1533,6,14,True,NA,g,g,33,18
1534,6,14,False,Match_First_Digit_False_Task,c,g,34,18
1535,6,14,False,Match_First_Digit_False_Task,c,g,35,18
1536,6,14,False,Match_First_Digit_False_Task,c,g,36,18
1537,6,14,False,Match_First_Digit_False_Task,c,g,37,18
1538,6,14,False,Match_First_Digit_False_Task,c,g,38,18
1539,6,14,False,Match_First_Digit_False_Task,c,g,39,18
1540,6,14,False,Match_First_Digit_False_Task,a,g,40,10
1541,6,14,False,Match_First_Digit_False_Task,a,g,41,10
1542,6,14,False,Match_First_Digit_False_Task,a,g,42,10
1543,6,14,False,Match_First_Digit_False_Task,a,g,43,10
1544,6,14,False,Match_First_Digit_False_Task,a,g,44,10
1545,6,14,False,Match_Last_Digit_False_Task,e,g,45,22
1546,6,14,False,Match_First_Digit_False_Task,a,g,46,10
1547,6,14,False,Match_First_Digit_False_Task,a,g,47,10
1548,6,14,False,Match_First_Digit_False_Task,a,g,48,10
1549,6,14,False,Match_First_Digit_False_Task,a,g,49,10
1550,6,15,True,NA,f,f,0,18
1551,6,15,True,NA,a,a,1,10
1552,6,15,True,NA,g,g,2,18
1553,6,15,True,NA,c,c,3,18
1554,6,15,True,NA,b,b,4,18
1555,6,15,True,NA,d,d,5,16
1556,6,15,True,NA,e,e,6,18
1557,6,15,True,NA,e,e,7,18
1558,6,15,True,NA,e,e,8,18
1559,6,15,True,NA,e,e,9,18
1560,6,15,True,NA,e,e,10,18
1561,6,15,True,NA,e,e,11,19
1562,6,15,True,NA,e,e,12,21
1563,6,15,True,NA,e,e,13,20
1564,6,15,True,NA,e,e,14,22
1565,6,15,True,NA,e,e,15,18
1566,6,15,True,NA,e,e,16,18
1567,6,15,True,NA,e,e,17,19
1568,6,15,False,Match_First_Digit_False_Task,a,e,18,10
1569,6,15,True,NA,e,e,19,23
1570,6,15,True,NA,e,e,20,19
1571,6,15,True,NA,e,e,21,24
1572,6,15,True,NA,e,e,22,21
1573,6,15,True,NA,e,e,23,21
1574,6,15,False,Match_First_Digit_False_Task,g,e,24,18
1575,6,15,True,NA,e,e,25,19
1576,6,15,True,NA,e,e,26,18
1577,6,15,False,Match_First_Digit_False_Task,g,e,27,18
1578,6,15,False,Match_First_Digit_False_Task,g,e,28,18
1579,6,15,True,NA,e,e,29,24
1580,6,15,False,Match_First_Digit_False_Task,c,e,30,18
1581,6,15,False,Match_First_Digit_False_Task,c,e,31,18
1582,6,15,False,Match_First_Digit_False_Task,c,e,32,18
1583,6,15,True,NA,e,e,33,21
1584,6,15,False,Match_First_Digit_False_Task,c,e,34,18
1585,6,15,False,Match_First_Digit_False_Task,c,e,35,18
1586,6,15,False,Match_First_Digit_False_Task,c,e,36,18
1587,6,15,False,Match_First_Digit_False_Task,c,e,37,18
1588,6,15,False,Match_First_Digit_False_Task,c,e,38,18
1589,6,15,False,Match_First_Digit_False_Task,c,e,39,18
1590,6,15,False,Match_First_Digit_False_Task,b,e,40,18
1591,6,15,False,Match_First_Digit_False_Task,b,e,41,18
1592,6,15,False,Match_First_Digit_False_Task,b,e,42,17
1593,6,15,False,Match_First_Digit_False_Task,b,e,43,18
1594,6,15,False,Match_First_Digit_False_Task,b,e,44,18
1595,6,15,True,NA,e,e,45,22
1596,6,15,False,Match_First_Digit_False_Task,b,e,46,18
1597,6,15,False,Match_First_Digit_False_Task,b,e,47,18
1598,6,15,False,Match_First_Digit_False_Task,b,e,48,18
1599,6,15,False,Match_First_Digit_False_Task,b,e,49,18
1600,6,16,True,NA,e,e,0,18
1601,6,16,True,NA,c,c,1,17
1602,6,16,True,NA,d,d,2,13
1603,6,16,True,NA,a,a,3,10
1604,6,16,True,NA,g,g,4,18
1605,6,16,True,NA,f,f,5,18
1606,6,16,True,NA,b,b,6,18
1607,6,16,True,NA,b,b,7,18
1608,6,16,True,NA,b,b,8,18
1609,6,16,True,NA,b,b,9,18
1610,6,16,True,NA,b,b,10,18
1611,6,16,True,NA,b,b,11,18
1612,6,16,True,NA,b,b,12,18
1613,6,16,False,Match_Last_Digit_False_Task,a,b,13,10
1614,6,16,True,NA,b,b,14,18
1615,6,16,False,Match_Last_Digit_False_Task,f,b,15,24
1616,6,16,False,Neither_False_Task,a,b,16,10
1617,6,16,True,NA,b,b,17,18
1618,6,16,False,Neither_False_Task,a,b,18,10
1619,6,16,False,Match_First_Digit_False_Task,c,b,19,18
1620,6,16,True,NA,b,b,20,18
1621,6,16,False,Match_First_Digit_False_Task,d,b,21,15
1622,6,16,False,Match_First_Digit_False_Task,d,b,22,13
1623,6,16,False,Match_First_Digit_False_Task,d,b,23,12
1624,6,16,False,Match_First_Digit_False_Task,d,b,24,10
1625,6,16,False,Match_First_Digit_False_Task,d,b,25,15
1626,6,16,False,Neither_False_Task,a,b,26,10
1627,6,16,False,Match_First_Digit_False_Task,d,b,27,16
1628,6,16,False,Match_First_Digit_False_Task,d,b,28,13
1629,6,16,False,Match_First_Digit_False_Task,d,b,29,17
1630,6,16,False,Match_First_Digit_False_Task,a,b,30,10
1631,6,16,False,Match_First_Digit_False_Task,a,b,31,10
1632,6,16,False,Match_First_Digit_False_Task,a,b,32,10
1633,6,16,False,Match_First_Digit_False_Task,a,b,33,10
1634,6,16,False,Match_First_Digit_False_Task,a,b,34,10
1635,6,16,False,Match_First_Digit_False_Task,a,b,35,10
1636,6,16,False,Match_First_Digit_False_Task,a,b,36,10
1637,6,16,False,Match_First_Digit_False_Task,a,b,37,10
1638,6,16,False,Match_First_Digit_False_Task,a,b,38,10
1639,6,16,False,Match_First_Digit_False_Task,a,b,39,10
1640,6,16,False,Match_First_Digit_False_Task,g,b,40,18
1641,6,16,False,Match_First_Digit_False_Task,g,b,41,18
1642,6,16,False,Match_First_Digit_False_Task,g,b,42,18
1643,6,16,False,Match_First_Digit_False_Task,g,b,43,18
1644,6,16,False,Match_First_Digit_False_Task,g,b,44,18
1645,6,16,False,Match_First_Digit_False_Task,g,b,45,18
1646,6,16,False,Match_First_Digit_False_Task,g,b,46,18
1647,6,16,False,Match_First_Digit_False_Task,g,b,47,18
1648,6,16,False,Match_First_Digit_False_Task,g,b,48,18
1649,6,16,False,Match_First_Digit_False_Task,g,b,49,18
1650,6,17,True,NA,d,d,0,10
1651,6,17,True,NA,c,c,1,18
1652,6,17,True,NA,e,e,2,18
1653,6,17,True,NA,f,f,3,18
1654,6,17,True,NA,g,g,4,17
1655,6,17,True,NA,a,a,5,10
1656,6,17,True,NA,b,b,6,17
1657,6,17,True,NA,b,b,7,17
1658,6,17,True,NA,b,b,8,17
1659,6,17,True,NA,b,b,9,17
1660,6,17,True,NA,b,b,10,18
1661,6,17,True,NA,b,b,11,18
1662,6,17,True,NA,b,b,12,18
1663,6,17,False,Neither_False_Task,a,b,13,10
1664,6,17,False,Match_Last_Digit_False_Task,g,b,14,18
1665,6,17,False,Match_Last_Digit_False_Task,a,b,15,10
1666,6,17,False,Neither_False_Task,a,b,16,10
1667,6,17,True,NA,b,b,17,18
1668,6,17,False,Neither_False_Task,a,b,18,10
1669,6,17,False,Neither_False_Task,a,b,19,10
1670,6,17,True,NA,b,b,20,18
1671,6,17,True,NA,b,b,21,18
1672,6,17,True,NA,b,b,22,18
1673,6,17,True,NA,b,b,23,18
1674,6,17,False,Match_Last_Digit_False_Task,g,b,24,18
1675,6,17,False,Match_Last_Digit_False_Task,a,b,25,10
1676,6,17,False,Neither_False_Task,a,b,26,10
1677,6,17,True,NA,b,b,27,18
1678,6,17,False,Neither_False_Task,a,b,28,10
1679,6,17,True,NA,b,b,29,18
1680,6,17,False,Match_First_Digit_False_Task,f,b,30,18
1681,6,17,False,Match_First_Digit_False_Task,f,b,31,18
1682,6,17,False,Match_First_Digit_False_Task,f,b,32,18
1683,6,17,False,Match_First_Digit_False_Task,f,b,33,18
1684,6,17,False,Match_First_Digit_False_Task,f,b,34,18
1685,6,17,False,Match_First_Digit_False_Task,f,b,35,18
1686,6,17,False,Match_First_Digit_False_Task,f,b,36,18
1687,6,17,False,Match_First_Digit_False_Task,f,b,37,18
1688,6,17,False,Match_First_Digit_False_Task,f,b,38,18
1689,6,17,False,Match_First_Digit_False_Task,f,b,39,18
1690,6,17,False,Match_First_Digit_False_Task,g,b,40,17
1691,6,17,False,Match_First_Digit_False_Task,g,b,41,18
1692,6,17,False,Match_First_Digit_False_Task,g,b,42,17
1693,6,17,False,Match_First_Digit_False_Task,g,b,43,18
1694,6,17,False,Match_First_Digit_False_Task,g,b,44,17
1695,6,17,False,Match_Last_Digit_False_Task,a,b,45,10
1696,6,17,False,Match_First_Digit_False_Task,g,b,46,18
1697,6,17,False,Match_First_Digit_False_Task,g,b,47,17
1698,6,17,False,Match_First_Digit_False_Task,g,b,48,18
1699,6,17,False,Match_First_Digit_False_Task,g,b,49,18
1700,6,18,True,NA,f,f,0,18
1701,6,18,True,NA,d,d,1,12
1702,6,18,True,NA,c,c,2,18
1703,6,18,True,NA,g,g,3,18
1704,6,18,True,NA,e,e,4,18
1705,6,18,True,NA,b,b,5,18
1706,6,18,True,NA,a,a,6,10
1707,6,18,True,NA,a,a,7,10
1708,6,18,True,NA,a,a,8,10
1709,6,18,True,NA,a,a,9,10
1710,6,18,True,NA,a,a,10,10
1711,6,18,True,NA,a,a,11,10
1712,6,18,True,NA,a,a,12,10
1713,6,18,True,NA,a,a,13,10
1714,6,18,True,NA,a,a,14,10
1715,6,18,True,NA,a,a,15,10
1716,6,18,True,NA,a,a,16,10
1717,6,18,True,NA,a,a,17,10
1718,6,18,True,NA,a,a,18,10
1719,6,18,True,NA,a,a,19,10
1720,6,18,True,NA,a,a,20,10
1721,6,18,True,NA,a,a,21,10
1722,6,18,True,NA,a,a,22,10
1723,6,18,True,NA,a,a,23,10
1724,6,18,True,NA,a,a,24,10
1725,6,18,True,NA,a,a,25,10
1726,6,18,True,NA,a,a,26,10
1727,6,18,True,NA,a,a,27,10
1728,6,18,True,NA,a,a,28,10
1729,6,18,True,NA,a,a,29,10
1730,6,18,False,Match_First_Digit_False_Task,g,a,30,18
1731,6,18,False,Match_First_Digit_False_Task,g,a,31,18
1732,6,18,False,Match_First_Digit_False_Task,g,a,32,18
1733,6,18,True,NA,a,a,33,10
1734,6,18,False,Match_First_Digit_False_Task,g,a,34,18
1735,6,18,False,Match_First_Digit_False_Task,g,a,35,18
1736,6,18,False,Match_First_Digit_False_Task,g,a,36,18
1737,6,18,False,Match_First_Digit_False_Task,g,a,37,18
1738,6,18,False,Match_First_Digit_False_Task,g,a,38,18
1739,6,18,False,Match_First_Digit_False_Task,g,a,39,18
1740,6,18,False,Match_First_Digit_False_Task,e,a,40,18
1741,6,18,True,NA,a,a,41,10
1742,6,18,False,Match_First_Digit_False_Task,e,a,42,18
1743,6,18,True,NA,a,a,43,10
1744,6,18,True,NA,a,a,44,10
1745,6,18,True,NA,a,a,45,10
1746,6,18,True,NA,a,a,46,10
1747,6,18,True,NA,a,a,47,10
1748,6,18,True,NA,a,a,48,10
1749,6,18,True,NA,a,a,49,10
1750,6,19,True,NA,e,e,0,18
1751,6,19,True,NA,d,d,1,16
1752,6,19,True,NA,b,b,2,18
1753,6,19,True,NA,f,f,3,18
1754,6,19,True,NA,g,g,4,18
1755,6,19,True,NA,c,c,5,18
1756,6,19,True,NA,a,a,6,10
1757,6,19,True,NA,a,a,7,10
1758,6,19,True,NA,a,a,8,10
1759,6,19,True,NA,a,a,9,10
1760,6,19,True,NA,a,a,10,10
1761,6,19,True,NA,a,a,11,10
1762,6,19,True,NA,a,a,12,10
1763,6,19,True,NA,a,a,13,10
1764,6,19,True,NA,a,a,14,10
1765,6,19,True,NA,a,a,15,10
1766,6,19,True,NA,a,a,16,10
1767,6,19,True,NA,a,a,17,10
1768,6,19,True,NA,a,a,18,10
1769,6,19,True,NA,a,a,19,10
1770,6,19,True,NA,a,a,20,10
1771,6,19,True,NA,a,a,21,10
1772,6,19,True,NA,a,a,22,10
1773,6,19,True,NA,a,a,23,10
1774,6,19,True,NA,a,a,24,10
1775,6,19,True,NA,a,a,25,10
1776,6,19,True,NA,a,a,26,10
1777,6,19,True,NA,a,a,27,10
1778,6,19,True,NA,a,a,28,10
1779,6,19,True,NA,a,a,29,10
1780,6,19,True,NA,a,a,30,10
1781,6,19,False,Match_First_Digit_False_Task,f,a,31,18
1782,6,19,True,NA,a,a,32,10
1783,6,19,True,NA,a,a,33,10
1784,6,19,False,Match_First_Digit_False_Task,f,a,34,18
1785,6,19,False,Match_First_Digit_False_Task,f,a,35,18
1786,6,19,False,Match_First_Digit_False_Task,f,a,36,18
1787,6,19,True,NA,a,a,37,10
1788,6,19,False,Match_First_Digit_False_Task,f,a,38,18
1789,6,19,False,Match_First_Digit_False_Task,f,a,39,18
1790,6,19,False,Match_First_Digit_False_Task,g,a,40,18
1791,6,19,False,Match_First_Digit_False_Task,g,a,41,18
1792,6,19,False,Match_First_Digit_False_Task,g,a,42,18
1793,6,19,False,Match_First_Digit_False_Task,g,a,43,18
1794,6,19,False,Match_First_Digit_False_Task,g,a,44,18
1795,6,19,False,Match_First_Digit_False_Task,g,a,45,18
1796,6,19,False,Match_First_Digit_False_Task,g,a,46,18
1797,6,19,False,Match_First_Digit_False_Task,g,a,47,18
1798,6,19,False,Match_First_Digit_False_Task,g,a,48,18
1799,6,19,False,Match_First_Digit_False_Task,g,a,49,18
1800,9,2,True,NA,j,j,0,18
1801,9,2,True,NA,c,c,1,18
1802,9,2,True,NA,f,f,2,18
1803,9,2,True,NA,b,b,3,18
1804,9,2,True,NA,i,i,4,18
1805,9,2,True,NA,e,e,5,18
1806,9,2,True,NA,h,h,6,17
1807,9,2,True,NA,d,d,7,12
1808,9,2,True,NA,g,g,8,18
1809,9,2,True,NA,a,a,9,10
1810,9,2,True,NA,a,a,10,10
1811,9,2,True,NA,a,a,11,10
1812,9,2,True,NA,a,a,12,10
1813,9,2,True,NA,a,a,13,10
1814,9,2,True,NA,a,a,14,10
1815,9,2,True,NA,a,a,15,10
1816,9,2,True,NA,a,a,16,10
1817,9,2,True,NA,a,a,17,10
1818,9,2,False,Match_Last_Digit_False_Task,g,a,18,18
1819,9,2,True,NA,a,a,19,10
1820,9,2,True,NA,a,a,20,10
1821,9,2,True,NA,a,a,21,10
1822,9,2,True,NA,a,a,22,10
1823,9,2,True,NA,a,a,23,10
1824,9,2,True,NA,a,a,24,10
1825,9,2,True,NA,a,a,25,10
1826,9,2,True,NA,a,a,26,10
1827,9,2,True,NA,a,a,27,10
1828,9,2,True,NA,a,a,28,10
1829,9,2,True,NA,a,a,29,10
1830,9,2,True,NA,a,a,30,10
1831,9,2,True,NA,a,a,31,10
1832,9,2,True,NA,a,a,32,10
1833,9,2,True,NA,a,a,33,10
1834,9,2,True,NA,a,a,34,10
1835,9,2,True,NA,a,a,35,10
1836,9,2,True,NA,a,a,36,10
1837,9,2,True,NA,a,a,37,10
1838,9,2,False,Match_First_Digit_False_Task,b,a,38,18
1839,9,2,True,NA,a,a,39,10
1840,9,2,True,NA,a,a,40,10
1841,9,2,True,NA,a,a,41,10
1842,9,2,False,Match_First_Digit_False_Task,i,a,42,18
1843,9,2,True,NA,a,a,43,10
1844,9,2,True,NA,a,a,44,10
1845,9,2,True,NA,a,a,45,10
1846,9,2,True,NA,a,a,46,10
1847,9,2,True,NA,a,a,47,10
1848,9,2,True,NA,a,a,48,10
1849,9,2,True,NA,a,a,49,10
1850,9,3,True,NA,h,h,0,18
1851,9,3,True,NA,a,a,1,10
1852,9,3,True,NA,i,i,2,18
